Order_ID,Order_Date,Delivery_Date,Order_Type,Product_ID,Product_Line,Product_Category,Quantity,Retail_Price,Cost_Price,Customer_Country,Customer_Continent,Customer_Age_Group
1244291074,26DEC2018,26DEC2018,1,220200300142,Clothes & Shoes,Shoes,2,220.6,100.5,DE,Europe,15-30 years
1244290952,26DEC2018,26DEC2018,1,240500200007,Sports,Running - Jogging,2,19,9.1,DE,Europe,46-60 years
1244290854,26DEC2018,28DEC2018,3,230100600022,Outdoors,Outdoors,1,84.1,42.15,DE,Europe,46-60 years
1244289689,26DEC2018,26DEC2018,1,220200100126,Clothes & Shoes,Shoes,3,100.2,50.4,AU,Australia/Pacific,46-60 years
1244289470,26DEC2018,05JAN2019,2,220101000002,Clothes & Shoes,Clothes,1,17.7,8,AU,Australia/Pacific,46-60 years
1244289381,26DEC2018,26DEC2018,1,220200200009,Clothes & Shoes,Shoes,4,236,107.4,AU,Australia/Pacific,46-60 years
1244285726,25DEC2018,28DEC2018,3,220101400020,Clothes & Shoes,Clothes,2,218.4,99.5,IT,Europe,46-60 years
1244284919,25DEC2018,26DEC2018,3,220100100262,Clothes & Shoes,Clothes,2,124.6,62.5,GB,Europe,15-30 years
1244284857,25DEC2018,27DEC2018,3,220101400015,Clothes & Shoes,Clothes,2,18.8,9,GB,Europe,15-30 years
1244281443,25DEC2018,27DEC2018,3,240400200014,Sports,Racket Sports,2,29.6,17.2,DE,Europe,31-45 years
1244280028,24DEC2018,30DEC2018,3,240100100186,Sports,Assorted Sports Articles,2,546,245.6,US,North America,15-30 years
1244279527,24DEC2018,24DEC2018,1,210200100003,Children,Children Sports,2,69.8,31.2,US,North America,31-45 years
1244279291,24DEC2018,24DEC2018,1,240700400004,Sports,Team Sports,2,26.4,11.9,US,North America,46-60 years
1244279070,24DEC2018,24DEC2018,1,230100100044,Outdoors,Outdoors,2,205.2,82.2,US,North America,31-45 years
1244278971,24DEC2018,27DEC2018,3,240100400069,Sports,Assorted Sports Articles,1,93.3,39.95,US,North America,46-60 years
1244278971,24DEC2018,27DEC2018,3,240100400010,Sports,Assorted Sports Articles,2,201.8,100.8,US,North America,46-60 years
1244278636,24DEC2018,24DEC2018,1,240400200088,Sports,Racket Sports,2,394.8,164.5,US,North America,46-60 years
1244278611,24DEC2018,24DEC2018,1,240200100237,Sports,Golf,3,267.3,131.7,US,North America,46-60 years
1244278486,24DEC2018,24DEC2018,1,240800100080,Sports,Winter Sports,5,1058,471.25,US,North America,46-60 years
1244278236,24DEC2018,24DEC2018,1,220101400306,Clothes & Shoes,Clothes,2,148,67.4,US,North America,15-30 years
1244278236,24DEC2018,24DEC2018,1,220101400060,Clothes & Shoes,Clothes,4,129.6,59.2,US,North America,15-30 years
1244277845,24DEC2018,24DEC2018,1,230100100012,Outdoors,Outdoors,4,752.8,344.4,NL,Europe,46-60 years
1244277625,24DEC2018,24DEC2018,1,240500200121,Sports,Running - Jogging,3,83.4,39.75,NL,Europe,61-75 years
1244277621,24DEC2018,24DEC2018,1,230100200037,Outdoors,Outdoors,4,627.6,267,NL,Europe,15-30 years
1244277621,24DEC2018,24DEC2018,1,230100100005,Outdoors,Outdoors,4,301.6,151.2,NL,Europe,15-30 years
1244277465,24DEC2018,28DEC2018,3,230100700002,Outdoors,Outdoors,1,220,135,NL,Europe,31-45 years
1244277064,24DEC2018,24DEC2018,1,230100100012,Outdoors,Outdoors,2,376.4,172.2,IT,Europe,46-60 years
1244276209,24DEC2018,24DEC2018,1,240600100191,Sports,Swim Sports,1,34.6,15,IT,Europe,15-30 years
1244275894,24DEC2018,24DEC2018,1,220200100101,Clothes & Shoes,Shoes,2,122,57.5,GB,Europe,31-45 years
1244275079,24DEC2018,26DEC2018,1,220100100193,Clothes & Shoes,Clothes,2,52.4,26.4,FR,Europe,61-75 years
1244274931,24DEC2018,25DEC2018,3,210200100001,Children,Children Sports,2,25.6,11.3,FR,Europe,46-60 years
1244274359,24DEC2018,24DEC2018,1,220100100138,Clothes & Shoes,Clothes,2,38,19.2,FR,Europe,31-45 years
1244273838,24DEC2018,24DEC2018,1,240600100041,Sports,Swim Sports,1,2.4,1,ES,Europe,31-45 years
1244273480,24DEC2018,24DEC2018,1,240600100020,Sports,Swim Sports,1,35.2,16.2,ES,Europe,15-30 years
1244273257,24DEC2018,24DEC2018,1,240100200012,Sports,Assorted Sports Articles,2,69.2,28.8,ES,Europe,31-45 years
1244273233,24DEC2018,24DEC2018,1,220100100016,Clothes & Shoes,Clothes,2,28.4,15.6,ES,Europe,15-30 years
1244273203,24DEC2018,24DEC2018,1,220100400003,Clothes & Shoes,Clothes,4,647.2,324,ES,Europe,31-45 years
1244272950,24DEC2018,24DEC2018,1,220200200021,Clothes & Shoes,Shoes,2,128,75.7,DK,Europe,46-60 years
1244272523,24DEC2018,24DEC2018,1,210201000168,Children,Children Sports,4,130.4,65.6,DE,Europe,31-45 years
1244272515,24DEC2018,25DEC2018,3,230100500089,Outdoors,Outdoors,1,147.3,61.3,DE,Europe,31-45 years
1244272391,24DEC2018,26DEC2018,3,220200200014,Clothes & Shoes,Shoes,2,180,81.8,DE,Europe,46-60 years
1244272220,24DEC2018,24DEC2018,1,230100100036,Outdoors,Outdoors,2,68.6,31.9,DE,Europe,15-30 years
1244272215,24DEC2018,26DEC2018,1,220200100240,Clothes & Shoes,Shoes,2,80,40.2,DE,Europe,46-60 years
1244272106,24DEC2018,28DEC2018,3,220101000001,Clothes & Shoes,Clothes,1,18.2,8.2,BE,Europe,15-30 years
1244272007,24DEC2018,24DEC2018,1,220100100172,Clothes & Shoes,Clothes,4,441.2,221,BE,Europe,31-45 years
1244271756,24DEC2018,24DEC2018,1,220100100171,Clothes & Shoes,Clothes,2,340.8,170.6,BE,Europe,46-60 years
1244271705,24DEC2018,25DEC2018,1,220100100146,Clothes & Shoes,Clothes,2,341.6,171,AU,Australia/Pacific,15-30 years
1244271499,24DEC2018,29DEC2018,2,240100100231,Sports,Assorted Sports Articles,4,46.4,21.6,AU,Australia/Pacific,15-30 years
1244271441,24DEC2018,25DEC2018,3,210200400027,Children,Children Sports,4,196.4,98.6,AU,Australia/Pacific,15-30 years
1244271406,24DEC2018,24DEC2018,1,220200200027,Clothes & Shoes,Shoes,2,197.6,85.9,AU,Australia/Pacific,31-45 years
1244270988,23DEC2018,23DEC2018,1,210200700016,Children,Children Sports,2,47,18.4,US,North America,31-45 years
1244270867,23DEC2018,23DEC2018,1,230100600008,Outdoors,Outdoors,1,151.7,74.35,US,North America,15-30 years
1244270860,23DEC2018,23DEC2018,1,220100900039,Clothes & Shoes,Clothes,2,137.2,49.5,US,North America,31-45 years
1244270854,23DEC2018,24DEC2018,3,240800200012,Sports,Winter Sports,3,146.4,60.9,US,North America,31-45 years
1244270257,23DEC2018,23DEC2018,1,220100100265,Clothes & Shoes,Clothes,2,89.4,44.9,US,North America,61-75 years
1244270165,23DEC2018,23DEC2018,1,240700200021,Sports,Team Sports,2,39.2,21.1,US,North America,15-30 years
1244269291,23DEC2018,23DEC2018,1,240300100049,Sports,Indoor Sports,2,23.98,17.8,US,North America,31-45 years
1244269159,23DEC2018,23DEC2018,1,240700200025,Sports,Team Sports,2,29.4,12.5,US,North America,31-45 years
1244268833,23DEC2018,28DEC2018,2,230100600028,Outdoors,Outdoors,1,96.7,48.45,NL,Europe,15-30 years
1244268746,23DEC2018,23DEC2018,1,240100200004,Sports,Assorted Sports Articles,2,70.4,29.6,NL,Europe,31-45 years
1244268119,23DEC2018,23DEC2018,1,240100300006,Sports,Assorted Sports Articles,1,53,23.45,IT,Europe,46-60 years
1244267982,23DEC2018,23DEC2018,1,220100100296,Clothes & Shoes,Clothes,4,337.2,169,IT,Europe,31-45 years
1244267461,23DEC2018,23DEC2018,1,240100100723,Sports,Assorted Sports Articles,2,74.6,31.2,IT,Europe,31-45 years
1244267055,23DEC2018,23DEC2018,1,220100100185,Clothes & Shoes,Clothes,2,195.2,97.8,GB,Europe,15-30 years
1244266851,23DEC2018,23DEC2018,1,220100100097,Clothes & Shoes,Clothes,2,95.8,48.1,GB,Europe,31-45 years
1244266633,23DEC2018,27DEC2018,3,220100100081,Clothes & Shoes,Clothes,4,219.6,110.2,GB,Europe,15-30 years
1244266560,23DEC2018,23DEC2018,1,240100100521,Sports,Assorted Sports Articles,2,17.6,9.6,GB,Europe,15-30 years
1244266398,23DEC2018,23DEC2018,1,220200100002,Clothes & Shoes,Shoes,2,78.2,39.3,GB,Europe,15-30 years
1244266291,23DEC2018,23DEC2018,1,210200600011,Children,Children Sports,4,160.8,80.2,FR,Europe,15-30 years
1244266094,23DEC2018,28DEC2018,3,240100100581,Sports,Assorted Sports Articles,2,58,23.9,FR,Europe,46-60 years
1244265862,23DEC2018,23DEC2018,1,210201000109,Children,Children Sports,2,48.8,22.1,FR,Europe,61-75 years
1244265593,23DEC2018,23DEC2018,1,240100100659,Sports,Assorted Sports Articles,4,92.8,39.8,FR,Europe,15-30 years
1244265525,23DEC2018,24DEC2018,3,210200900039,Children,Children Sports,4,67.6,31,FR,Europe,15-30 years
1244265496,23DEC2018,27DEC2018,2,210200300051,Children,Children Sports,4,102.8,51.8,FR,Europe,31-45 years
1244265272,23DEC2018,23DEC2018,1,230100600031,Outdoors,Outdoors,1,88.5,42.45,FR,Europe,31-45 years
1244265059,23DEC2018,23DEC2018,1,240100400103,Sports,Assorted Sports Articles,1,298.2,149.05,ES,Europe,31-45 years
1244264983,23DEC2018,23DEC2018,1,240100400021,Sports,Assorted Sports Articles,1,91.6,45.75,ES,Europe,15-30 years
1244264961,23DEC2018,23DEC2018,1,240600100080,Sports,Swim Sports,1,30.4,9.2,ES,Europe,15-30 years
1244264868,23DEC2018,23DEC2018,1,240200100053,Sports,Golf,2,174.4,89.9,ES,Europe,31-45 years
1244264637,23DEC2018,23DEC2018,1,240200100180,Sports,Golf,2,243.2,125.8,ES,Europe,15-30 years
1244264379,23DEC2018,23DEC2018,1,220200200004,Clothes & Shoes,Shoes,4,254,115.6,ES,Europe,61-75 years
1244264316,23DEC2018,28DEC2018,1,220101400065,Clothes & Shoes,Clothes,2,19,9.1,ES,Europe,46-60 years
1244263963,23DEC2018,27DEC2018,3,220200300072,Clothes & Shoes,Shoes,2,197.4,90,DE,Europe,15-30 years
1244263958,23DEC2018,23DEC2018,1,220200200038,Clothes & Shoes,Shoes,6,229.2,113.7,DE,Europe,15-30 years
1244263891,23DEC2018,26DEC2018,3,230100500056,Outdoors,Outdoors,1,8,3.5,DE,Europe,46-60 years
1244263790,23DEC2018,23DEC2018,1,240500200091,Sports,Running - Jogging,2,22.4,10.7,DE,Europe,31-45 years
1244263516,23DEC2018,23DEC2018,1,240800200020,Sports,Winter Sports,3,561.6,255.45,DE,Europe,46-60 years
1244263456,23DEC2018,23DEC2018,1,240600100107,Sports,Swim Sports,1,26.4,11.8,DE,Europe,31-45 years
1244263206,23DEC2018,23DEC2018,1,230100700004,Outdoors,Outdoors,1,360,199,DE,Europe,15-30 years
1244263144,23DEC2018,27DEC2018,3,230100500087,Outdoors,Outdoors,1,97.5,40.55,DE,Europe,46-60 years
1244262492,23DEC2018,28DEC2018,2,240100100328,Sports,Assorted Sports Articles,2,69,30.7,AU,Australia/Pacific,31-45 years
1244262401,23DEC2018,23DEC2018,1,240100100409,Sports,Assorted Sports Articles,2,43.98,39.3,AU,Australia/Pacific,61-75 years
1244261960,22DEC2018,22DEC2018,1,240700100001,Sports,Team Sports,4,94.4,49.2,US,North America,15-30 years
1244261579,22DEC2018,22DEC2018,1,220100100610,Clothes & Shoes,Clothes,2,153.4,76.9,US,North America,15-30 years
1244261393,22DEC2018,22DEC2018,1,220101400218,Clothes & Shoes,Clothes,2,197.2,89.8,US,North America,46-60 years
1244260929,22DEC2018,27DEC2018,3,240100100029,Sports,Assorted Sports Articles,2,239,103.4,US,North America,31-45 years
1244260731,22DEC2018,22DEC2018,1,210200300104,Children,Children Sports,2,47.4,23.9,US,North America,15-30 years
1244260350,22DEC2018,28DEC2018,3,230100300014,Outdoors,Outdoors,2,82,34.3,NO,Europe,61-75 years
1244260278,22DEC2018,22DEC2018,1,220100700031,Clothes & Shoes,Clothes,2,260.6,124.3,NL,Europe,31-45 years
1244259505,22DEC2018,22DEC2018,1,220100100635,Clothes & Shoes,Clothes,2,172.8,86.6,IT,Europe,15-30 years
1244259337,22DEC2018,22DEC2018,1,220200300082,Clothes & Shoes,Shoes,2,142,64.6,IT,Europe,46-60 years
1244259273,22DEC2018,22DEC2018,1,240100400129,Sports,Assorted Sports Articles,1,237.4,111,IT,Europe,31-45 years
1244259125,22DEC2018,22DEC2018,1,240100100252,Sports,Assorted Sports Articles,4,743.2,358.6,IT,Europe,15-30 years
1244259038,22DEC2018,26DEC2018,1,220200300157,Clothes & Shoes,Shoes,2,146.8,73.3,IT,Europe,31-45 years
1244258793,22DEC2018,22DEC2018,1,220101100022,Clothes & Shoes,Clothes,2,47.6,19.7,IT,Europe,46-60 years
1244258659,22DEC2018,22DEC2018,1,230100100053,Outdoors,Outdoors,2,92.6,41.8,IT,Europe,46-60 years
1244258334,22DEC2018,26DEC2018,3,210200900025,Children,Children Sports,2,33.8,14.8,FR,Europe,15-30 years
1244257543,22DEC2018,22DEC2018,1,220200100077,Clothes & Shoes,Shoes,2,198,99.2,ES,Europe,31-45 years
1244257374,22DEC2018,22DEC2018,1,220200200042,Clothes & Shoes,Shoes,4,509.2,232,ES,Europe,61-75 years
1244256420,22DEC2018,28DEC2018,3,220100100340,Clothes & Shoes,Clothes,4,164.4,82.6,BE,Europe,31-45 years
1244256071,22DEC2018,26DEC2018,3,240100400041,Sports,Assorted Sports Articles,1,23.8,11,AU,Australia/Pacific,46-60 years
1244255521,21DEC2018,26DEC2018,1,240100100595,Sports,Assorted Sports Articles,2,24.6,10.4,US,North America,46-60 years
1244255456,21DEC2018,21DEC2018,1,240100400043,Sports,Assorted Sports Articles,1,282,139.45,US,North America,15-30 years
1244255302,21DEC2018,21DEC2018,1,240200200091,Sports,Golf,2,362.6,145.2,US,North America,15-30 years
1244255230,21DEC2018,21DEC2018,1,220100200007,Clothes & Shoes,Clothes,4,331.6,132.4,US,North America,46-60 years
1244255091,21DEC2018,21DEC2018,1,220101400370,Clothes & Shoes,Clothes,2,99.6,47.2,US,North America,15-30 years
1244255073,21DEC2018,21DEC2018,1,240500200009,Sports,Running - Jogging,3,42.3,17.85,US,North America,15-30 years
1244254745,21DEC2018,21DEC2018,1,220100100631,Clothes & Shoes,Clothes,2,114.2,57.3,US,North America,15-30 years
1244254043,21DEC2018,21DEC2018,1,240700100011,Sports,Team Sports,2,53.98,20.46,US,North America,61-75 years
1244253656,21DEC2018,21DEC2018,1,240700200004,Sports,Team Sports,2,25.98,4.4,US,North America,46-60 years
1244253083,21DEC2018,21DEC2018,1,210200500007,Children,Children Sports,2,78.8,35.6,NL,Europe,31-45 years
1244253083,21DEC2018,21DEC2018,1,210200600059,Children,Children Sports,2,334.4,143.2,NL,Europe,31-45 years
1244252977,21DEC2018,21DEC2018,1,220100400006,Clothes & Shoes,Clothes,2,227.8,114.1,NL,Europe,15-30 years
1244252720,21DEC2018,21DEC2018,1,240400300035,Sports,Racket Sports,2,38.2,15.4,IT,Europe,46-60 years
1244252478,21DEC2018,23DEC2018,2,220200300157,Clothes & Shoes,Shoes,2,146.8,73.3,IT,Europe,46-60 years
1244252348,21DEC2018,23DEC2018,3,240300200047,Sports,Indoor Sports,2,89.4,40.6,IT,Europe,46-60 years
1244252116,21DEC2018,21DEC2018,1,240800200034,Sports,Winter Sports,3,235.5,107.1,IT,Europe,61-75 years
1244252032,21DEC2018,21DEC2018,1,230100500055,Outdoors,Outdoors,2,51,21.5,IT,Europe,15-30 years
1244252020,21DEC2018,24DEC2018,1,230100500011,Outdoors,Outdoors,2,135.6,61.6,IT,Europe,15-30 years
1244251908,21DEC2018,21DEC2018,1,230100100054,Outdoors,Outdoors,2,680.4,312.1,IT,Europe,15-30 years
1244251358,21DEC2018,24DEC2018,2,220100800049,Clothes & Shoes,Clothes,2,82.8,39.1,GB,Europe,31-45 years
1244251214,21DEC2018,21DEC2018,1,240100200012,Sports,Assorted Sports Articles,2,69.2,28.8,GB,Europe,46-60 years
1244250813,21DEC2018,23DEC2018,3,220100300025,Clothes & Shoes,Clothes,4,412,169.6,GB,Europe,31-45 years
1244250643,21DEC2018,29DEC2018,1,240700400020,Sports,Team Sports,4,317.2,165.2,GB,Europe,61-75 years
1244250100,21DEC2018,24DEC2018,2,240100100500,Sports,Assorted Sports Articles,4,88,41.8,FR,Europe,46-60 years
1244249501,21DEC2018,21DEC2018,1,240600100103,Sports,Swim Sports,1,45.7,18.95,FR,Europe,61-75 years
1244249408,21DEC2018,21DEC2018,1,240100100365,Sports,Assorted Sports Articles,4,125.6,55.6,FR,Europe,31-45 years
1244249408,21DEC2018,21DEC2018,1,240100100159,Sports,Assorted Sports Articles,4,766.4,349.6,FR,Europe,31-45 years
1244249373,21DEC2018,21DEC2018,1,210200900021,Children,Children Sports,2,114.4,45.9,FR,Europe,46-60 years
1244249072,21DEC2018,21DEC2018,1,210201000038,Children,Children Sports,2,53.4,23.8,ES,Europe,31-45 years
1244248101,21DEC2018,21DEC2018,1,240100400078,Sports,Assorted Sports Articles,1,350.5,175.2,ES,Europe,15-30 years
1244247879,21DEC2018,24DEC2018,1,220200200015,Clothes & Shoes,Shoes,4,420.4,191,DK,Europe,61-75 years
1244247678,21DEC2018,21DEC2018,1,240500100019,Sports,Running - Jogging,3,145.2,64.5,DE,Europe,15-30 years
1244247453,21DEC2018,21DEC2018,1,240100200003,Sports,Assorted Sports Articles,2,64.8,27.3,DE,Europe,15-30 years
1244247256,21DEC2018,23DEC2018,2,240400200087,Sports,Racket Sports,2,254.6,106.1,DE,Europe,46-60 years
1244247188,21DEC2018,21DEC2018,1,240400200097,Sports,Racket Sports,2,833.6,248.4,DE,Europe,31-45 years
1244247101,21DEC2018,21DEC2018,1,240500200074,Sports,Running - Jogging,3,69,28.65,DE,Europe,15-30 years
1244246551,21DEC2018,21DEC2018,1,240500100018,Sports,Running - Jogging,2,125.6,55.6,DE,Europe,61-75 years
1244246083,21DEC2018,21DEC2018,1,210200300072,Children,Children Sports,4,178.8,89.8,AU,Australia/Pacific,31-45 years
1244245985,21DEC2018,25DEC2018,3,240100100159,Sports,Assorted Sports Articles,2,62.8,27.8,AU,Australia/Pacific,15-30 years
1244245980,21DEC2018,21DEC2018,1,230100500077,Outdoors,Outdoors,1,173,72.75,AU,Australia/Pacific,46-60 years
1244245808,21DEC2018,21DEC2018,1,220200200039,Clothes & Shoes,Shoes,2,191,87.1,AU,Australia/Pacific,31-45 years
1244245478,21DEC2018,21DEC2018,1,230100500022,Outdoors,Outdoors,1,150.1,64.1,AU,Australia/Pacific,15-30 years
1244245328,20DEC2018,20DEC2018,1,240800200020,Sports,Winter Sports,3,561.6,255.45,US,North America,15-30 years
1244245163,20DEC2018,20DEC2018,1,220100800042,Clothes & Shoes,Clothes,2,47.8,22.8,US,North America,31-45 years
1244244597,20DEC2018,20DEC2018,1,220100900030,Clothes & Shoes,Clothes,2,50,20,US,North America,46-60 years
1244244543,20DEC2018,20DEC2018,1,220100100580,Clothes & Shoes,Clothes,2,113,56.7,US,North America,15-30 years
1244244030,20DEC2018,24DEC2018,3,240500200098,Sports,Running - Jogging,2,88,41.9,US,North America,31-45 years
1244243584,20DEC2018,25DEC2018,3,240100400139,Sports,Assorted Sports Articles,2,510.8,232.1,US,North America,46-60 years
1244243533,20DEC2018,20DEC2018,1,230100700008,Outdoors,Outdoors,1,519.3,253.2,US,North America,15-30 years
1244243436,20DEC2018,20DEC2018,1,240800200018,Sports,Winter Sports,3,125.1,51.75,US,North America,15-30 years
1244242836,20DEC2018,20DEC2018,1,240500200123,Sports,Running - Jogging,3,60.6,28.65,NL,Europe,15-30 years
1244242511,20DEC2018,20DEC2018,1,240100100730,Sports,Assorted Sports Articles,4,726,311.4,IT,Europe,46-60 years
1244242322,20DEC2018,20DEC2018,1,220200100096,Clothes & Shoes,Shoes,2,146.4,73.4,IT,Europe,31-45 years
1244241976,20DEC2018,20DEC2018,1,220200200032,Clothes & Shoes,Shoes,2,194.6,88.5,IT,Europe,15-30 years
1244241594,20DEC2018,20DEC2018,1,240600100113,Sports,Swim Sports,1,53.9,22.9,IT,Europe,61-75 years
1244241114,20DEC2018,20DEC2018,1,240100100077,Sports,Assorted Sports Articles,4,553.6,251.4,IT,Europe,15-30 years
1244241002,20DEC2018,20DEC2018,1,230100500080,Outdoors,Outdoors,1,25,12.2,IT,Europe,31-45 years
1244240964,20DEC2018,20DEC2018,1,220101200015,Clothes & Shoes,Clothes,4,97.6,42.4,GB,Europe,31-45 years
1244240877,20DEC2018,20DEC2018,1,220200300142,Clothes & Shoes,Shoes,2,220.6,100.5,GB,Europe,15-30 years
1244240877,20DEC2018,20DEC2018,1,220200100056,Clothes & Shoes,Shoes,2,287.4,143.9,GB,Europe,15-30 years
1244240864,20DEC2018,20DEC2018,1,220100100316,Clothes & Shoes,Clothes,2,99,49.7,GB,Europe,61-75 years
1244240806,20DEC2018,20DEC2018,1,220101000005,Clothes & Shoes,Clothes,1,54.6,23.1,GB,Europe,46-60 years
1244240688,20DEC2018,20DEC2018,1,230100600023,Outdoors,Outdoors,1,73.4,36.8,GB,Europe,31-45 years
1244240652,20DEC2018,20DEC2018,1,220100200018,Clothes & Shoes,Clothes,4,160.4,64.4,GB,Europe,31-45 years
1244240469,20DEC2018,20DEC2018,1,240500100039,Sports,Running - Jogging,2,69,30.8,GB,Europe,15-30 years
1244240113,20DEC2018,20DEC2018,1,220200100212,Clothes & Shoes,Shoes,2,207,103.7,GB,Europe,15-30 years
1244240072,20DEC2018,20DEC2018,1,240200100129,Sports,Golf,2,24.2,12.2,GB,Europe,15-30 years
1244240043,20DEC2018,25DEC2018,2,240100100636,Sports,Assorted Sports Articles,2,52.2,23.7,FR,Europe,61-75 years
1244239951,20DEC2018,23DEC2018,3,240100100434,Sports,Assorted Sports Articles,2,32.8,16.1,FR,Europe,46-60 years
1244239505,20DEC2018,25DEC2018,2,210200900048,Children,Children Sports,2,72.8,35.4,FR,Europe,31-45 years
1244239441,20DEC2018,20DEC2018,1,240700400036,Sports,Team Sports,2,12.4,5.5,FR,Europe,46-60 years
1244239251,20DEC2018,20DEC2018,1,220200100210,Clothes & Shoes,Shoes,2,187.8,94.1,FR,Europe,15-30 years
1244238719,20DEC2018,20DEC2018,1,240500200083,Sports,Running - Jogging,3,201.9,84,ES,Europe,46-60 years
1244238079,20DEC2018,20DEC2018,1,240200200024,Sports,Golf,2,250.8,25,ES,Europe,46-60 years
1244237955,20DEC2018,20DEC2018,1,220101400374,Clothes & Shoes,Clothes,2,67.4,31.4,ES,Europe,31-45 years
1244237566,20DEC2018,20DEC2018,1,230100400005,Outdoors,Outdoors,2,59.4,23.8,DK,Europe,46-60 years
1244237131,20DEC2018,20DEC2018,1,210200300004,Children,Children Sports,2,33.8,17.1,DE,Europe,31-45 years
1244236920,20DEC2018,20DEC2018,1,240800100043,Sports,Winter Sports,3,1220.4,518.85,DE,Europe,31-45 years
1244236694,20DEC2018,20DEC2018,1,220100100427,Clothes & Shoes,Clothes,4,251.6,126.2,DE,Europe,15-30 years
1244236621,20DEC2018,24DEC2018,3,230100500089,Outdoors,Outdoors,1,147.3,61.3,DE,Europe,15-30 years
1244236613,20DEC2018,20DEC2018,1,240200100038,Sports,Golf,2,37.8,19.1,DE,Europe,31-45 years
1244236593,20DEC2018,20DEC2018,1,220200300078,Clothes & Shoes,Shoes,2,104.2,47.6,DE,Europe,15-30 years
1244236296,20DEC2018,20DEC2018,1,210201000011,Children,Children Sports,2,58.8,27.1,DE,Europe,46-60 years
1244236273,20DEC2018,25DEC2018,2,230100100013,Outdoors,Outdoors,2,226.2,117.8,DE,Europe,61-75 years
1244236265,20DEC2018,23DEC2018,2,230100200049,Outdoors,Outdoors,2,250.4,114.2,DE,Europe,46-60 years
1244235682,20DEC2018,20DEC2018,1,240700400002,Sports,Team Sports,2,67.2,29.3,AU,Australia/Pacific,31-45 years
1244235622,20DEC2018,20DEC2018,1,240200100094,Sports,Golf,2,24.4,10.8,AU,Australia/Pacific,46-60 years
1244235571,20DEC2018,20DEC2018,1,240500200009,Sports,Running - Jogging,2,28.2,11.9,AU,Australia/Pacific,46-60 years
